timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600251002054,20009,Wait For Participants,200,OK,Thread Group 1-11,text,true,,0,0,11,11,null,0,0,0
1600251022065,2139,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,11,11,null,0,1,0
1600251022065,2139,Start Hearing,200,OK,Thread Group 1-11,text,true,,0,0,11,11,null,0,0,0
1600251110556,10408,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,12,12,null,0,0,0
1600251110556,10408,Log In,200,OK,Thread Group 1-12,text,true,,0,0,12,12,null,0,0,0
1600251120965,65,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,97,0,12,12,null,0,0,0
1600251120965,65,Landing Page,200,OK,Thread Group 1-12,text,true,,97,0,12,12,null,0,0,0
1600251121030,1081,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,12,12,null,0,0,0
1600251121030,1081,Open Hearing,200,OK,Thread Group 1-12,text,true,,0,0,12,12,null,0,0,0
1600251122111,20005,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,12,12,null,0,0,0
1600251122111,20005,Wait For Participants,200,OK,Thread Group 1-12,text,true,,0,0,12,12,null,0,0,0
1600251142117,2160,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,12,12,null,0,0,0
1600251142117,2160,Start Hearing,200,OK,Thread Group 1-12,text,true,,0,0,12,12,null,0,0,0
1600251230557,11750,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,0,0,13,13,null,0,0,0
1600251230557,11750,Log In,200,OK,Thread Group 1-13,text,true,,0,0,13,13,null,0,0,0
1600251242308,75,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,97,0,13,13,null,0,0,0
1600251242308,75,Landing Page,200,OK,Thread Group 1-13,text,true,,97,0,13,13,null,0,0,0
