timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600250066615,30006,Countdown,200,OK,Thread Group 1-8,text,true,,0,0,11,11,null,0,0,0
1600250093365,16004,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,11,11,null,0,0,0
1600250093365,16004,Log In,200,OK,Thread Group 1-11,text,true,,0,0,11,11,null,0,0,0
1600250109370,42,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,126,0,11,11,null,0,0,0
1600250109370,42,Landing Page,200,OK,Thread Group 1-11,text,true,,126,0,11,11,null,0,0,0
1600250109412,12237,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,11,11,null,0,1,0
1600250109413,12237,Start Selftest,200,OK,Thread Group 1-11,text,true,,0,0,11,11,null,0,0,0
1600250095591,28486,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,12,12,null,0,0,0
1600250095591,28486,Questions,200,OK,Thread Group 1-10,text,true,,0,0,12,12,null,0,0,0
1600250121650,4082,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,12,12,null,0,1,0
1600250121651,4082,Watch Video (Escape),200,OK,Thread Group 1-11,text,true,,0,0,12,12,null,0,0,0
1600250124077,2037,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,12,12,null,0,1,0
1600250124078,2037,Join Waiting Room,200,OK,Thread Group 1-10,text,true,,0,0,12,12,null,0,0,0
1600250126115,32,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,12,12,null,0,0,0
1600250126115,32,Join Hearing,200,OK,Thread Group 1-10,text,true,,0,0,12,12,null,0,0,0
1600250096478,30008,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,0,0,12,12,null,0,0,0
1600250096478,30008,Countdown,200,OK,Thread Group 1-9,text,true,,0,0,12,12,null,0,0,0
1600250123369,16175,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,12,12,null,0,1,0
1600250123370,16175,Log In,200,OK,Thread Group 1-12,text,true,,0,0,12,12,null,0,0,0
1600250139547,42,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,126,0,12,12,null,0,0,0
1600250139547,42,Landing Page,200,OK,Thread Group 1-12,text,true,,126,0,12,12,null,0,0,0
1600250139589,12244,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,12,12,null,0,0,0
1600250139589,12244,Start Selftest,200,OK,Thread Group 1-12,text,true,,0,0,12,12,null,0,0,0
1600250125733,28460,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,13,13,null,0,0,0
1600250125733,28460,Questions,200,OK,Thread Group 1-11,text,true,,0,0,13,13,null,0,0,0
1600250151834,4086,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,13,13,null,0,0,0
1600250151834,4086,Watch Video (Escape),200,OK,Thread Group 1-12,text,true,,0,0,13,13,null,0,0,0
1600250126147,30006,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,0,0,13,13,null,0,0,0
1600250126147,30006,Countdown,200,OK,Thread Group 1-10,text,true,,0,0,13,13,null,0,0,0
1600250154196,2033,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,13,13,null,0,0,0
1600250154196,2033,Join Waiting Room,200,OK,Thread Group 1-11,text,true,,0,0,13,13,null,0,0,0
1600250156229,32,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,13,13,null,0,0,0
1600250156229,32,Join Hearing,200,OK,Thread Group 1-11,text,true,,0,0,13,13,null,0,0,0
1600250153365,15850,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,0,0,13,13,null,0,0,0
1600250153365,15850,Log In,200,OK,Thread Group 1-13,text,true,,0,0,13,13,null,0,0,0
1600250169216,41,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,126,0,13,13,null,0,0,0
1600250169216,41,Landing Page,200,OK,Thread Group 1-13,text,true,,126,0,13,13,null,0,0,0
1600250169257,12240,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,0,0,13,13,null,0,0,0
1600250169257,12240,Start Selftest,200,OK,Thread Group 1-13,text,true,,0,0,13,13,null,0,0,0
1600250155920,28490,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,14,14,null,0,0,0
1600250155920,28490,Questions,200,OK,Thread Group 1-12,text,true,,0,0,14,14,null,0,0,0
1600250181497,4082,BP07_S04_WatchVideo (Escape),200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,0,0,14,14,null,0,0,0
1600250181497,4082,Watch Video (Escape),200,OK,Thread Group 1-13,text,true,,0,0,14,14,null,0,0,0
1600250156261,30006,BP07_S08_Countdown,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,0,0,14,14,null,0,0,0
1600250156261,30006,Countdown,200,OK,Thread Group 1-11,text,true,,0,0,14,14,null,0,0,0
1600250184411,2033,BP07_S06_ParticipantWaitingRoom,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,14,14,null,0,1,0
1600250184411,2033,Join Waiting Room,200,OK,Thread Group 1-12,text,true,,0,0,14,14,null,0,0,0
1600250186445,33,BP07_S07_ParticipantAttendHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,0,0,14,14,null,0,0,0
1600250186445,33,Join Hearing,200,OK,Thread Group 1-12,text,true,,0,0,14,14,null,0,0,0
1600250183369,15831,BP07_S01_LogIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,0,0,14,14,null,0,0,0
1600250183369,15831,Log In,200,OK,Thread Group 1-14,text,true,,0,0,14,14,null,0,0,0
1600250199201,41,BP07_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,126,0,14,14,null,0,1,0
1600250199201,41,Landing Page,200,OK,Thread Group 1-14,text,true,,126,0,14,14,null,0,0,0
1600250199243,12236,BP07_S03_StartSelftest,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,0,0,14,14,null,0,0,0
1600250199243,12236,Start Selftest,200,OK,Thread Group 1-14,text,true,,0,0,14,14,null,0,0,0
1600250185580,28429,BP07_S05_Questions,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,0,0,15,15,null,0,0,0
1600250185580,28429,Questions,200,OK,Thread Group 1-13,text,true,,0,0,15,15,null,0,0,0
